,Alex,Morgan,Taylor,Casey,Skylar,Morgan,Quinn,Sage,Avery,Blair,Harper,Dylan,Charlie,Jordan,Sam,Parker,Blake,Jordan,Emerson,Riley
3701,,,,,,,,,,,,,,,,,,,,
3702,4.0,,,,,,,,,,,,,5.0,,,,5.0,,
3703,,,8.0,,,,,,,,,,,,,7.0,,,,
3704,,,,,,,,,,,,,,8.0,,,,8.0,,5.0
3705,,,,,,,,,,,,,,,,,,,,
3706,,,,,8.0,,,,,,,,,,,,,,,
3707,,,8.0,,,,,,,,,,,,,,,,,
3708,,,,,,,,,,,,,,,,,,,,
3709,,,,,,,,,,,,,6.0,8.0,,,8.0,8.0,,
3710,,,,,,,,,,,,,,,,6.0,8.0,,,
3711,,,,,,,,,,,,,8.0,,,,,,4.0,
3712,6.0,,,,,,,,,,6.0,,,,,,,,,
3713,7.0,,,,,,8.0,,,,,,,,,,6.0,,7.0,
3714,,6.0,,,,6.0,,,,,,,,,,,,,,
3715,,,,,,,,,,,,,,,,,,,,
3716,,,,,8.0,,6.0,,,,,,,,,6.0,,,,
3717,,5.0,,,,5.0,,,,,,,,,,,,,,
3718,,,,,,,,,,,,,,,,,,,,
3719,4.0,,,,,,,,,,,,,,,,8.0,,,
3720,,,,,,,,,,,,,,,,,7.0,,5.0,
3721,,,,,,,,,,,,,,,,,,,,
3722,,,,,,,,,,,,,,,,,,,,
3723,,,,,,,,,,,5.0,7.0,,,,,,,,
3724,,,,,,,,,,,,,,,,,8.0,,,
3725,,,,,,,,,,,,,,,,,,,,
3726,,,,,,,,,,,,,,8.0,,,,8.0,8.0,
3727,,5.0,,,,5.0,,,,,,,8.0,,,,,,,
3728,,,,,,,,,,,,,5.0,,,,,,,
3729,,,,,,,,,,,,,6.0,,,,,,,
3730,,,,,,,,,,,,,,,,,,,,
3731,,,,,,,,,6.0,,,,,,,,,,,
3732,,,5.0,,,,,,,,,,,,,,,,,
3733,,,,,,,,,,,,,,,,,,,,
3734,,,,,,,,,,,,,,,,,,,,
3735,,,,,,,,,,,,,,,,,,,,
3736,,,,,,,,,,,,,,,,,,,,
3737,,7.0,,,,7.0,8.0,7.0,,,,,,,,,,,,
3738,,,,,,,,,,,,,,,,,,,,
3739,,,,,,,,,,,,,,,,,,,6.0,
3740,,,,,,,,,,,,,,,,,,,6.0,
3741,,,,,,,,,,,,,,5.0,,,,5.0,,
3742,6.0,,,,8.0,,,,,,,,,,,,,,,8.0
3743,,,,,,,,,5.0,,,,,,,,,,,
3744,,7.0,,,,7.0,,,,,,,,,,,,,,
3745,,,,,,,,,,,6.0,,,,,,,,,
3746,,,,,,,7.0,,,,,,7.0,,,,,,,
3747,,,,,,,,,,,,,,,,,,,,6.0
3748,,,,,,,,,,,,,,,,,,,,
3749,,,,,,,,,,,,,,,,,,,,
3750,,,,,,,,,,,,,,,,,,,,
3751,,,,,,,,,,,,,,,,,,,,
3752,5.0,,,,,,,,,,,,,,,,,,,
3753,,6.0,,,,6.0,,,,,,,,,,,,,,
3754,,,,,,,,,,,,,,,,,,,,
3755,,,,,,,7.0,,,,,,,,,,,,,
3756,,,,,7.0,,,,,,,,,,,,,,,
3757,,,,,,,,,,,,,,,,,,,,
3758,,,,,,,,,,,,,,,,,,,,
3759,,,,,,,,,,,,,,,,,,,,
3760,,,,,,,,,,,,,,,,,,,,
3761,,,,,,,,,,,,,,,,,,,,
3762,7.0,,6.0,,,,,,,,,,,,,7.0,,,,
3763,,,,,,,,,,,,,,,,,,,,
3764,,8.0,,,,8.0,,,,,,,,,,,,,,
3765,,,,,,,,,,,,,,,,,,,,
3766,,,,,,,,,,,,,,,,,,,,
3767,6.0,8.0,,,,8.0,,,,,7.0,8.0,,,,,,,,
3768,,,,7.0,,,,,,,,,,,,,,,6.0,
3769,,7.0,,,,7.0,,,,,,,,,,,,,,
3770,,,,,,,,,,,,8.0,,,,,,,,
3771,,,,,,,,,,,,,,,,,,,,
3772,,,,,,,,,,,,,,,,,,,,
3773,,,,,,,7.0,,,,,6.0,,,,,,,8.0,
3774,,7.0,,,,7.0,,,7.0,,,,,1.0,,,,1.0,,
3775,,,,,,,,,,,8.0,,,,,,,,7.0,
3776,,,,,,,,,,6.0,,,,,,,,,,
3777,,,,,,,,,,,,7.0,,7.0,6.0,,,7.0,,
3778,,,,,,,,,8.0,,,7.0,,,,,,,,
3779,,,,,,,,,,,,,,,,,,,,
3780,6.0,,,,,,,,,,,,,,,,,,,
3781,,,,,,,,,,,8.0,,,,,,,,,
3782,,,,,,,,,,,,,,,,,,,,
3783,,,,,,,,,,,,,,,,,,,,
3784,,,,,,,,,,,,,,,,,,,,
3785,,,,,,,,7.0,,,,,,,,,,,,
3786,,,,,,,,,,,,,,,,,,,,
3787,,,,,,,,,,,,,,,6.0,,,,,
3788,,7.0,,,,7.0,8.0,,,,,,,,,,8.0,,,
3789,,,,,,,,,,,,,,,,,,,,
3790,,,,,,,,,,,,,6.0,,,,,,,
3791,,,,,,,,,,,,,,,,,,,,
3792,7.0,,,,,,,,,,,,,6.0,,,,6.0,,
3793,,,,,,,,,,,,,,,,,,,,
3794,,,,,,,,,,,,,,,,,,,,
3795,3.0,,3.0,7.0,,,,,,,,,,,,,7.0,,,
3796,5.0,,,7.0,,,,,,,,,,7.0,,,,7.0,,
3797,,,,,,,,,,,,,,,,,,,,
3798,,,,,,,,,,,,,,,,,,,,
3799,,5.0,,,,5.0,,,,,,,,,,7.0,,,,
3800,,,,,,,,6.0,,,,,,,,,,,,
3801,,,,,,,,,6.0,,,,,,,,,,,
3802,,,,,,,,,,,,,,,,,,,,
3803,,,,,,,,,,,,,,,,,,,,
3804,,,,,,,,,,,,,,7.0,,,,7.0,,
3805,,,,,,,,,,,,,,,,,,,,
3806,,,8.0,,,,,,,,,,6.0,,,,,,4.0,
3807,,,,7.0,,,,,,,,,,,,6.0,,,,
3808,,,,,,,,,,,,,,4.0,,,,4.0,,
3809,,,,,,,,,,,,,,,,,,,,
3810,,,,,,,,,,,,,,,,,,,,
3811,,,,,,,,,,,,,,,,,,,,
3812,,,,,,,,,,,,,,,,,,,,
3813,,,,,,,,,6.0,,,8.0,,,,,,,,
3814,,,,,,,,,,,,8.0,,,,,,,,
3815,,,,,,,,,,,,,,,,,,,,
3816,,,,,,,,,,,,,,,,,,,,
3817,,6.0,,,,6.0,,,,,,,,,,,,,,
3818,,,,,,,,,,,5.0,,,,,,,,,
3819,,,,,,,,,,,,,,,,,,,,
3820,,,,,,,,,,,,,,,,,,,,
3821,,,,,,,,8.0,,,,,,,,,,,,
3822,,,,7.0,,,,,,,,,,,,,,,,
3823,,,,,,,,,,,,,,,,,,,,
3824,,,,,,,,,,,,,,4.0,,,,4.0,,
3825,,6.0,,,,6.0,,,,6.0,,,,,,,,,,
3826,,,,,,,,,,,,,,,,,4.0,,,
3827,,,,,,,,,,,,,,,,,,,,
3828,,,,,,,,,,,,,,,,,,,,
3829,,,,,,,,,,4.0,,,,,,,,,,
3830,,4.0,,,,4.0,,,,,,,,,,,,,,
3831,,,,,,,,,,,,,,,,,,,7.0,
3832,5.0,,,,,,,,,,,,,,,,,,,
3833,,,,,,,,,,,,,,,,,,,,
3834,,,,,,,6.0,,,,,,,,,,,,,
3835,,,,,,,,,,7.0,,,,,,,,,,
3836,,,,,,,,,,,,,,,,,,,,
3837,,,7.0,,,,,,,,4.0,,,,,,,,5.0,
3838,,,,6.0,6.0,,,,,6.0,,,,,,,,,,
3839,,,,,,,,,,,,,,,,,5.0,,,
3840,,,,,,,,,,,,,,,,,,,,
3841,,,,,,,,,,,,,,,,,,,,
3842,,,,,,,1.0,5.0,,,,,,,,,5.0,,,
3843,,,,,,,,,,,,,,,,,,,,
3844,,,,,,,,,,,,,,,,,,,,
3845,,,,,,,,,,,,,,,,,,,,
3846,,,,,,,,,,,,,,,8.0,,,,,
3847,,,,,,,,,,,,,,,,,,,,
3848,,,,,,,,,,,,,,,,,,,,
3849,,,,,,,6.0,,,,,,,,,,,,8.0,
3850,,5.0,,,,5.0,,,,,,,,,,,,,,
3851,,,,,,,,,,,,,,,,,,,6.0,
3852,,,,,,,,,,,,8.0,,,,,,,,
3853,,,,,,,,7.0,,,,,,,,,,,,
3854,,,,,,,,,,,,4.0,,5.0,,,,5.0,,
3855,,,,,,,,,,,,,,,,,,,7.0,
3856,,8.0,7.0,,,8.0,,,4.0,8.0,,,,,,,,,,
3857,,,,,,,,,,,,,,,,,,,,
3858,,,,7.0,,,,,,,,,,,,,,,,
3859,,,,,,,,,,,,,,6.0,,,,6.0,,
3860,,,,,,,,,,,,,,,4.0,,,,,
3861,,,,,,,,,,,,,,,,,,,,
3862,,,,,,,7.0,,,,,,,6.0,,,,6.0,,
3863,,,5.0,,,,7.0,,,,,,6.0,,,,,,,
3864,,,,,,,,,,,,,,,,6.0,,,4.0,
3865,,,,,,,,,,,,,,,,,,,,
3866,,,,,,,,,8.0,,6.0,,,,,,,,,
3867,,,,,,,,,,,,,,6.0,,,,6.0,,
3868,,,,,,,,,,5.0,,,,,,,,,,
3869,,,,,,,,,,,,,,,6.0,5.0,,,,
3870,,,,,,,4.0,,,,,7.0,,,,,,,,
3871,,,,,,,,,,,,,,7.0,,,,7.0,,
3872,,,,,,,,,,,,,,,,,,,,
3873,,,,,,,,,,,,,,,,,,,,7.0
3874,,,,,,,,,,,,,,,,,,,,
3875,,,,,,,,,,7.0,,,,8.0,,,,8.0,,
3876,,,,,,,,,,,,,,,7.0,,,,,
3877,,,,,,,,6.0,,,,,,,,,,,,
3878,,,,,6.0,,,,,,,,,,,,,,,
3879,,,,,,,6.0,,,,,,,,,,,,,
3880,,,,,,,,,,,,,,,4.0,,,,,
3881,,7.0,,,,7.0,,6.0,,,,,,7.0,,,,7.0,,
3882,,,,,,,,,,,,,,,,,,,,
3883,,,,,,,,,,,,,,,,,,,,
3884,,,,,,,,,,,,,,,7.0,,,,,
3885,,7.0,,,,7.0,,,,,,,,,,,,,,
3886,,,,,,,,,,,,,,,,,,,,
3887,,,,,,,5.0,,,,,,,,,,,,,
3888,,,,,,,8.0,,,,,,,7.0,,,,7.0,,
3889,,,,,,,,,,,,,,7.0,,,,7.0,,
3890,,,,,,,,,,,,,,,,,,,,
3891,,,,,,,,6.0,,,,,,,,,,,,
3892,,,,,,,,,,,,,5.0,,,,,,,
3893,,,,,,,,,,,,,,,,,,,,
3894,,,,,,,,,,,,,,,,,,,,
3895,6.0,,,,,,,,,,,,5.0,6.0,,,,6.0,,
3896,,,,,,,,,,,,,,,,,,,,
3897,,,,,,,,,,,,,,7.0,,,,7.0,,1.0
3898,,,,,,,,,,,,,,,,,,,,
3899,,,7.0,,,,,,,,,,6.0,,,,,,,
3900,,,,,,,6.0,7.0,,,,8.0,,,,,,,,
3901,,,,,,,,,,,,,,,,,,,,
3902,,,,,,,7.0,,,,,,,,,,,,,
3903,,,,,,,,,,,,7.0,,,6.0,,,,,
3904,7.0,,,,,,,,,,,,,,,,8.0,,4.0,
3905,,,,,,,,,,,,,,,,,,,,
3906,,,,,,,,,,,,,,,,,,,,
3907,,,,,,,,,,,,,,,,,,,,
3908,,,,7.0,,,,,,,,,,,,,,,6.0,
3909,,,,,,,,,8.0,,,,,,,,7.0,,,
3910,,,,,,,,,,,,,,,,,,,,
3911,,,,,,,,,,,,,,5.0,,,,5.0,,
3912,,,,,,,,,,,,,,,,,,,,
3913,,,,,,,,,,,,,,,,,,,,
3914,,,,8.0,,,,,6.0,,,,,,,,,,,
3915,,,,,,,,,,,,,,,,,,,,
3916,,,,,,,,,,,,,7.0,,,,,,,
3917,,,,,3.0,,4.0,,,,,,,,,,,,,
3918,,7.0,,6.0,,7.0,,,,,,,,,,,,,,
3919,,,,,,,,8.0,,,,6.0,,,,,,,,
3920,,,,,,,7.0,,,,,,,,,,,,,
3921,,,,,,,,,,,,,,,,,,,,
3922,,,,,,,,,,,,,,,,,,,,
3923,,6.0,,,,6.0,,,,,,,,,,,,,,
3924,,8.0,,,,8.0,,,,,,,,,,,,,,
3925,,,,,,,,,,,,,,,,,,,,
3926,,,,,,,,,,,,,,,,,,,,
3927,,,6.0,,,,,,,5.0,,,8.0,,,,,,,
3928,,,,,,,,,,,,,,,,,,,,
3929,,5.0,,,7.0,5.0,,,,,,,,,,,,,,
3930,,,,,,,,,,,,,,,,,,,,
3931,,,,,,,,,,,,,,,,,,,,
3932,6.0,,,,,,,,,,,,7.0,,,,,,,
3933,,,,,,,,,,,,,,,,,,,,
3934,,,6.0,,,,,,,,,,,5.0,,,,5.0,,
3935,,,,,,,,,,,,,,,,,,,,
3936,,,,,,,,,5.0,,,,,,,,,,,
3937,,,,,,,,,,,,,,,,,8.0,,,
3938,,7.0,,,6.0,7.0,,,,,,,5.0,,,,,,3.0,
3939,,6.0,,,,6.0,,,,,,,,,,,,,,
3940,,,,,,,,,,,,,,6.0,,,,6.0,,
3941,,6.0,,,,6.0,,,,,,,,7.0,5.0,,,7.0,,
3942,,,,,,,,,,,,,,,,5.0,,,,
3943,,,,,,,,,,,,,,,,,,,,
3944,,,,,,,,,,,,,,,,,,,,
3945,,7.0,,,,7.0,,,,,,,,,,,,,,
3946,,,,,,,,,,,,,,,,,,,,
3947,,,,,,,,,,,,,,,,,,,,
3948,,,,,,,,,,,,,,,8.0,,,,,
3949,,,,,,,,,,,,,,,,,,,,
3950,5.0,,,,,,,,,,,,,,,,,,,
3951,,,,,,,,,,,,,,,,,,,,
3952,,,,,,,,,7.0,,,,,,,,,,,
3953,,,,,,,,7.0,,,,,,,,,,,,
3954,,,,,,,,,,,,,,,,,,,,
3955,,,,,,,,,,,,,,,,,,,,
3956,,,,,,,,,,,,,,,,,,,7.0,
3957,,,,,,,,,,,,,,,,,,,,
3958,,,,,,,,,,,,,,,,,,,,
3959,,,,,,,,,,,,,,,,,,,,
3960,,,,,,,,,,,,,4.0,,,,,,,
3961,,,,,,,,,,,,,,,,,,,,
3962,,,,,,,,,,5.0,,,,,,,,,,
3963,,,,,,,,,,,7.0,,,,,,,,3.0,
3964,,,,,,,,,,,,,,,,,,,,
3965,,8.0,,,,8.0,,,,,,7.0,,,,,,,,
3966,,,,,,,,,,,7.0,,,,,,,,,
3967,,,,,,,,,,,6.0,,,,,,,,,
3968,,,,,,,,,,,,5.0,,,,,,,,
3969,,,,,,,,,,,,,,,,,,,,
3970,,7.0,,,,7.0,,,,,,5.0,,,,,,,,8.0
3971,,,,,,,4.0,,,,,,,,,,,,,8.0
3972,,,,,,,,,,,,,,,,,,,,
3973,,,,,,,,,,,,,,,,,,,,
3974,,,,,,,,,,,,,,,,,,,,
3975,,,,,,,,,,,,,,,,,,,,
3976,,,,8.0,,,,,,,,,,,,,,,,
3977,,,,,,,,,,,,,,,,,,,,
3978,,,,,,,,,,,,,,,,,,,,
3979,,,,,6.0,,,,,,,,,,,,,,,
3980,4.0,,,,,,,,,,,,,,,,,,,
3981,,,,7.0,,,,,,,,,,,,,,,,
3982,,,,,,,,,,,,,,,,,,,,
3983,,8.0,,,,8.0,,,,,,,,,,,,,,
3984,,,,,,,,,,,,,,,,,,,,
3985,,,,7.0,,,,,,,,,,,,,,,,
3986,,,8.0,,,,,,,,,6.0,,,,,,,,
3987,,,8.0,,,,,,,,,,,,,,,,,
3988,,,6.0,,,,,,,,,,,,,,,,,
3989,,,,,6.0,,,,,,5.0,,,,,,,,,
3990,,,,,,,,,,,,,,,4.0,,,,,
3991,,6.0,,,,6.0,,,,,,,,,6.0,,,,,8.0
3992,,,,,,,,,,,,,,,,,,,,
3993,,,,,,,,,,,,,,,,,,,,
3994,,,,,,,,,,,,,,,,,,,,
3995,,,,,,,,,,,,,,,,,,,,
3996,5.0,,,,,,,,,,7.0,,,,,,,,,
3997,,,,,,,,,,,,,,,,,,,,
3998,,,,,,,,,,,,,,,,,,,,4.0
3999,,,,,,,,,,,,,,,,,,,,
4000,,,,,,,,,,,,,,,,,,,,
4001,,,,,,,,,,,,,,,,,,,,
4002,,,,,,,,,,,,,,,,,,,,
4003,,8.0,,,,8.0,,,,,7.0,,,,,,,,,
4004,6.0,,,,,,,,,,,,,,,,,,,
4005,,,,,,,7.0,,,,,,,,,,,,,
4006,,,,,,,,,,,,,7.0,,,,,,,
4007,,,,,,,,,,,,8.0,,,,,,,,
4008,,,,,,,,,,,,,,,,,,,,
4009,,,,7.0,,,,,,,,,,,,,,,,
4010,,,,,,,,,,,,,,,,,,,,
4011,,,,,,,,,,,,,,,,,,,6.0,
4012,,,,,,,,,7.0,,,,,,,,,,7.0,
4013,,,,,,,,,,,,,,,,,7.0,,,
4014,,,6.0,,,,,,,,,,,,,,,,,
4015,,,,,,,,,,6.0,,,,,,,,,,
4016,7.0,,,,,,,,,,,,7.0,,,,,,,
4017,,,,,,,,,,,,,,,,,,,,
4018,,,,,,,,,,,,,,,,,,,,5.0
4019,4.0,,,,,,,,5.0,,,,,,,,6.0,,1.0,
4020,,,,,,,,,,,,,,,,,,,,
4021,,,,,,,,,,,,,,,,4.0,,,,
4022,,,,,,,,,,,,,,,,,,,6.0,
4023,,,,,,,8.0,,,,,,,,,,,,7.0,
4024,,,,,,,,,,,,5.0,,,,,,,,
4025,,,,,,,,,,,,,5.0,,,,,,,
4026,6.0,,,,,,,,,,,,,,,,,,,
4027,,,,,,,,,,,,,,,,,,,,
4028,7.0,,,,,,,,,,,,,,,,,,4.0,
4029,,,,,4.0,,,,,,,,,,,,,,,
4030,,,,,,,,,,,,,,,,,,,,
4031,,8.0,,,,8.0,,,6.0,,,,,,,,,,,
4032,,,,,,,,,,,,,,,,,,,,
4033,,,,,,,,,,,,,,,,,,,,
4034,6.0,,,,,,,,,7.0,,,,,,,,,,
4035,,,,,,,,,,,,,,,6.0,,,,,
4036,,,,,,,,,,,,,,,,,,,,
4037,,8.0,,,,8.0,,,,,,8.0,,,,,,,,
4038,,,,,,,,,,,,,,,,,,,,
4039,,,,,,,,,,7.0,,,6.0,,,,,,,
4040,,,,,,,,,,,,,,,,4.0,,,,
4041,,,,,,,,,,,,,,,,,,,,
4042,,,,,,,,,,,,,,8.0,,,,8.0,,
4043,,,,,,,,,,7.0,,,,,,,,,,
4044,,,,,,,,,,,,,,,,,,,,
4045,,,,,,,8.0,,,,,,,,,,,,,
4046,,,,,,,,,,,,,,,,,,,,
4047,,,,,4.0,,,,,,,,,,,,,,,
4048,,6.0,,,,6.0,,7.0,,,,,,,,,,,,
4049,,7.0,,,,7.0,,,,,,,,,,,,,,
4050,,6.0,,,,6.0,,,,,,,,,,,,,,
4051,,,,,,,,,,,,,,,7.0,,,,,
4052,,,,,,,,,,,,,,,,,,,,
4053,,6.0,,,,6.0,,5.0,,,,,,,,,,,5.0,
4054,,,,7.0,,,,,,,,,,,,,8.0,,,
4055,,,,4.0,6.0,,,,,,,6.0,,,8.0,,,,,
4056,,,,,,,,,,,,,,,,,,,,
4057,,,,,,,,,,,,,,,,7.0,,,,
4058,,,,,,,,,,,,,,,6.0,,,,,
4059,,,,,,,,,,,,,,,,,,,,
4060,,,5.0,,,,,,8.0,,,5.0,,,,,,,,
4061,,7.0,,,,7.0,,,,,,,,,,8.0,,,,
4062,,,,,,,,,,,,,,,,,,,,7.0
4063,,,,,7.0,,,8.0,,6.0,,,,,,,,,,
4064,,7.0,,,,7.0,,,,,,,,,,,,,,
4065,,,,,,,,,,,,,,8.0,,,5.0,8.0,,
4066,,,,,,,,,,,,,,,,,,,,
4067,,,,,,,,,,,,,,,6.0,,,,,
4068,,,,,,,,,,,,,,,,,,,,
4069,,,,,,,,,,,,,8.0,,,,,,,
4070,,,,,,,,,,,,,,,,,,,,
4071,,,,,,,,,,7.0,,,7.0,,,,,,,
4072,,,,,,,,,,,,,,,,,,,,
4073,,,,,,,,,,,,,,,,,,,,
4074,,,,,,,,,5.0,,,,,,,7.0,,,,
4075,,,,,,,,6.0,,,,,,,,,,,,
4076,,,,,,,,,,,,,,,,,,,,
4077,,,,,,,,,,5.0,,,,,,,,,,
4078,,,,,,,,,,,,,,,,,,,,
4079,,5.0,,,,5.0,,,,,,,,,,,,,,
4080,,,,,,,,,,,,,,,,,,,,
4081,5.0,,,,,,,,,,,,,,,,,,,
4082,4.0,,,,,,,,,,,,,,,,,,,
4083,,,,,,,,,,,,,,,,,,,6.0,
4084,,,,,,,,,,,,,,,,,,,,
4085,,,6.0,,,,,,,,7.0,,,,,,,,,
4086,,,6.0,,,,,,,,,5.0,,,,,,,,
4087,,,,,,,,,,,,,,,,,,,,
4088,,,,,,,,,,,,,,,,,,,,
4089,,,,,7.0,,,,,,,,6.0,,,,,,,
4090,,,,,,,,,,,,,,,,,,,2.0,
4091,,,,7.0,,,,,,,,,,,,,,,,
4092,,,,,,,,7.0,,,8.0,,,,,,,,,
4093,5.0,,,,8.0,,,,,8.0,,,,,,,,,,
4094,,,6.0,,,,,,5.0,,,,,,,,7.0,,,
4095,,,,,,,,,,,,,,,,,,,,8.0
4096,,,,,,,,,,,,,,,,,,,,
4097,,,,,,,,,,,,,,,,,6.0,,,
4098,,,,,,,,,,,,,,,,,,,,
4099,,,7.0,,,,,,,,,,,,,6.0,,,,
4100,,,,6.0,,,,,,,,,,,,,,,,
4101,6.0,,,,,,,,,,,,8.0,,,,,,,
4102,,,,,7.0,,,,,,,,,,,6.0,,,,
4103,6.0,,,,,,,,,,,,,,,,,,,
4104,,,,,,,,,,,,,,,,,,,,
4105,,,,,,,,,,,,,,,6.0,,,,,
4106,,8.0,,,,8.0,,,,,,,,,,,,,,7.0
4107,,,,,,,,,,,,7.0,,,,,,,,
4108,,,,,,,,,,,,,,,,,,,,
4109,,6.0,,,,6.0,,,,,,,4.0,,,,,,4.0,
4110,,,,,,,,,,,,,,,,,,,,
4111,,,,,,,,,,,,,,,,4.0,,,,
4112,8.0,,,,,,,,,,,,,10.0,,,,10.0,3.0,
4113,,,,,,,,,,,,,,,,,,,,
4114,,5.0,,,,5.0,,,,,,,,,,,,,,
4115,,,,,,,,,,,,,,,,,,,,
4116,5.0,7.0,,5.0,,7.0,,,,,,,,,,,,,,
4117,,,,,,,,,,,,,,,,,,,,
4118,,,,,,,,,,,,,,,,,,,,
4119,,,,,,,,,,,,,5.0,,,,,,,
4120,,,,,,,,7.0,,,6.0,,,,,,,,,
4121,,,,,,,,,,,,,,,,,,,,
4122,,,,,,,,,,,,,,,,,,,,
4123,,,,,,,,,,,,,,,,,,,,
4124,,,7.0,,,,,,,,,,,,,,,,,7.0
4125,,,,,,,,,,7.0,,,,,,,,,,7.0
4126,,,,,,,,,,,,,7.0,,,,,,,
4127,,,,,,,,,,,,,,,,,,,,
4128,,,,,,,,,,,,,,,,,,,,
4129,,,,,,,,,,,,,,,,,,,6.0,
4130,,,,,,,,,,,,,,8.0,,,,8.0,,
4131,,6.0,,,,6.0,,,,,,,,,,,,,,
4132,,,,,,,,,7.0,,,,,6.0,5.0,,,6.0,,
4133,,,,,,,,,,,,,,,,,,,,
4134,,,,,,,,,,,,,,6.0,,,,6.0,,
4135,,,,,,,,,,6.0,,,,,,,,,,
4136,,,,,,,,,,,,,,,,,,,,
4137,,,,,,,,,,,,,,,,,,,,
4138,5.0,,,,,,,,,,,,,,,,,,,
4139,,,,7.0,,,,,4.0,,,,,,,,,,,
4140,,,,,,,,,,,,,,,,,,,,
4141,,,,,,,,,,,,,,8.0,,,,8.0,,
4142,,,,,,,,,,,,8.0,6.0,,,,,,6.0,
4143,,,,,,,,,,,,,,,,5.0,,,,
4144,,,,,,,,,,,,,,,,,,,,7.0
4145,,,,,,,,,,,,,,,,,,,,
4146,,,,,,,,,6.0,,,,,,,,,,,
4147,,,,5.0,,,,,,,,,,,,3.0,,,,
4148,,,,,,,,,,,,,,,,,,,7.0,7.0
4149,,,,,,,7.0,,,,,,,,7.0,,,,,
4150,,7.0,,,,7.0,,,,8.0,,,,,,,,,,
4151,,,,,,,,,,,,,,,,,,,,
4152,,,,,,,,,,,,,,,,,,,,
4153,,,,,,,,,,,,,,7.0,,,,7.0,,
4154,,,,,,,,,,,,,,,,,,,,6.0
4155,6.0,,,,,,,,7.0,6.0,,,,,,,,,,
4156,1.0,,,,7.0,,,,,,6.0,,,,,,,,,
4157,,7.0,,,,7.0,,,,,,,,,,,,,,
4158,,,,5.0,,,,,,,,,7.0,,,,,,,
4159,1.0,,,,,,,,,,,,,,,,,,,
4160,,,,,,,,,,,,,,,,,,,,
4161,,,,,,,,,7.0,,,,,,,,,,,
4162,,,,,,,,,,,,,,4.0,,,,4.0,,
4163,,,,,,,,,,8.0,,,,,,,,,,
4164,,7.0,,,,7.0,,,,,,,,,,,,,,
4165,,5.0,,,,5.0,,,,,,,,,,,6.0,,,
4166,,,,,,,,,,,,6.0,,,,,,,,
4167,,,,,,,,,,,,,,,,,,,,
4168,,,,,,,,6.0,,,,,,,,,,,,
4169,,,,,,,,,,,,,,,,,,,5.0,
4170,,,,,,,,,,,,,,,,,,,,
4171,,,,,,,5.0,,,,8.0,,,,,,,,,
4172,,,,,,,,,,,,,,,,,,,,
4173,,,,,,,,,,,,,,8.0,,,,8.0,,
4174,,,,,,,,,6.0,,,,,,,,,,,
4175,,,,,,,,,,,,,,,,,,,,5.0
4176,,,,,3.0,,,,,,,,,,,,,,,
4177,,,,,,,,,,,,,,,,,,,,7.0
4178,,,,,,,,,,,,,,,,,,,7.0,8.0
4179,,,,8.0,,,,,,,,,,,,,,,,
4180,,,,,,,,,,,,7.0,,,,,,,,
4181,,,,,,,,,,,,,,,,,,,,
4182,,,,,,,,,,,,,,,,,,,,
4183,,,,6.0,,,,,,,,,,,,,,,,
4184,,,,,,,,,,,,,,,,,,,,
4185,,,,,,,,,,,,,,,,,,,,
4186,,,,,,,,,,,,,,,,,,,,6.0
4187,,,,,,,,,,,,,,6.0,,,,6.0,,
4188,,8.0,,,,8.0,,,,,,,,,,,,,,
4189,,,,,,,,,,,,,7.0,,,,,,,
4190,,,,,,,,,,,,,,,,,,,,
4191,,,,,,,,,7.0,,,,,7.0,,,,7.0,,
4192,,,,,,,,,,,,,,,,,,,,
4193,,,,,,,,,,,,8.0,,,,,,,,
4194,,,,,,,,,,,4.0,,6.0,,,,,,,
4195,,,,,,,,6.0,,,,,,,,,,,,
4196,,,,,,,,,,,,,,,,,,,,
4197,,4.0,,,,4.0,,,,,,,,,,,,,,
4198,,,,,,,,,7.0,,,,,6.0,,,,6.0,,
4199,5.0,,,,,,8.0,,,,,,,,,,,,,
4200,,8.0,,,,8.0,,,,,,,,,,,,,,
4201,,6.0,,,,6.0,,,,5.0,,,,,,,,,,
4202,,,,,,,,,,,,,,8.0,,,,8.0,,
4203,,,,,,,,,,6.0,,,,,,,,,,
4204,,,,,,,,,,,,,,,,7.0,,,,
4205,,,,,,,,,,,,,,6.0,,,,6.0,,
4206,,,,,,,,,,,,,,,,,,,,
4207,,,,,5.0,,,,,,,,,,,,,,,
4208,,,,,,,8.0,8.0,,,,,,,,,,,,
4209,,,,,,,,,,,,,,,,,,,,
4210,,,,,,,,,,,,,,7.0,,,,7.0,,
4211,,,,6.0,,,,,,,,,,,,7.0,,,,
4212,,,,,,,,,,,,,,,,,,,,5.0
4213,,,,,,,,,,,,,,,,,,,,
4214,,,,,5.0,,,,,,,8.0,,,,,8.0,,,
4215,,8.0,,,,8.0,,,,,,,,,,,,,,
4216,,,,,,,,,,,,,,7.0,,,,7.0,,
4217,3.0,5.0,,,8.0,5.0,,,,,,,,,,,,,,
4218,,,,7.0,,,,,,,,,,,,,,,,
4219,6.0,,,,,,,,,,,,,5.0,,,,5.0,,
4220,,,,,,,,,,,,,,,,,,,,
4221,,,,,,,,,,,,,,,,,,,,
4222,,,,,,,,,,,,,,,,6.0,,,,
4223,,,,,,,,,,,,,,,,,,,,
